AllOf	135	urn:codex:bootstrap:1.0.0#AllOf#shape/property/child/1f1ee75c20d9e8bf4a33feea2915f6b88f24b21e995c0860033130c785d4b9f2	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#AllOf#child/1f1ee75c20d9e8bf4a33feea2915f6b88f24b21e995c0860033130c785d4b9f2		
AllOf	141	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#PropertyShape		
AllOf	147	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#datatype	http://www.w3.org/2001/XMLSchema#boolean		
AllOf	153	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#hasValue		http://www.w3.org/2001/XMLSchema#boolean	"false"
AllOf	160	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#maxCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllOf	167	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#minCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllOf	174	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#codex/isEntity		
AllOf	180	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#PropertyShape		
AllOf	186	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/ns/shacl#maxCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllOf	193	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/ns/shacl#minCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllOf	200	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/ns/shacl#nodeKind	http://www.w3.org/ns/shacl#IRI		
AllOf	206	urn:codex:bootstrap:1.0.0#AllOf#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#codex/parentNode		
AllowedValues	216	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#NodeShape		
AllowedValues	222	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/ns/shacl#closed		http://www.w3.org/2001/XMLSchema#boolean	"true"
AllowedValues	229	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/ns/shacl#ignoredProperties	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/0		
AllowedValues	235	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78		
AllowedValues	241	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db		
